1	121.40538597711044000
2	122.30425131726807000
3	121.39114258717525000
4	120.16831725071121000
5	121.80795486863914000
6	121.82524286160340000
7	121.81577768696678000
8	121.33502795055303000
9	120.38482464402055000
10	121.06631179427271000
11	121.43611983136753000
12	122.08003561235387000
13	120.48601053432428000
14	120.71709729573358000
15	121.54315310281108000
16	121.33656587343320000
17	120.37239090050410000
18	120.91088719398671000
19	120.72438038387379000
20	121.12577624449368000
