1	187.57845798313559000
2	181.43061648226745000
3	184.83197059622509000
4	177.18634632817037000
5	187.74228324295370000
6	184.37185726154905000
7	170.89789135012751000
8	188.19871806305582000
9	183.08335224280000000
10	187.87898476284889000
11	178.32758104125890000
12	172.98330425335519000
13	179.44937985129087000
14	188.51428399501833000
15	186.83681204345467000
16	185.63269386958925000
17	185.35169171896897000
18	183.99090723270126000
19	183.06813394863647000
20	181.45003620572109000
