1	2156.98676674775290000
2	2124.95028646685610000
3	2151.61023707219420000
4	2140.58727221696560000
5	2127.27169879939670000
6	2138.26634054094030000
7	2142.80726268689340000
8	2095.13898128735580000
9	2139.28694792242960000
10	2158.72090993705890000
11	2140.63670236925920000
12	2141.50262535312590000
13	2150.61246798469070000
14	2157.71484756506240000
15	2136.82739640355480000
16	2143.21170389908090000
17	2128.82591047079630000
18	2149.80532298073600000
19	2134.03852650811310000
20	2151.74907325751470000
