1	2199.69773870281010000
2	2199.48130070508930000
3	2199.76505434345610000
4	2199.18265738207580000
5	2200.09291736819840000
6	2195.88204491745860000
7	2198.53706442717570000
8	2194.61049161905880000
9	2198.33105105602230000
10	2193.36763923123180000
11	2197.66552984148300000
12	2199.50678102327990000
13	2198.97235751833110000
14	2198.89180916808390000
15	2198.37197339714750000
16	2198.97267715043650000
17	2196.66165148424120000
18	2198.47218677958290000
19	2198.12936837237070000
20	2198.93685418357110000
