1	258.04524886311526000
2	256.76457694754794000
3	256.84295424413921000
4	257.56238631155003000
5	253.75736796038214000
6	257.24521997713765000
7	257.84634655361867000
8	257.86932997961543000
9	285.20615085811409000
10	257.86015255530418000
11	257.52843946092929000
12	260.62815084646337000
13	257.04582235223228000
14	257.57064620656388000
15	257.74176921581545000
16	257.17820286903100000
17	257.88613051662742000
18	257.61982621183557000
19	257.57664496770394000
20	256.90361439759477000
