1	2199.82495319821060000
2	2196.49268134673230000
3	2197.60209375053140000
4	2192.62009254535540000
5	2199.11208685847170000
6	2178.11316002766080000
7	2199.72363314687390000
8	2198.33997943372830000
9	2179.59039005166870000
10	2199.51494453098390000
11	2198.93278069543480000
12	2199.43951556458890000
13	2199.15510437031210000
14	2199.18914209378180000
15	2194.52355311447400000
16	2199.53039815145080000
17	2199.83712997925250000
18	2197.66837156315390000
19	2179.35926038899200000
20	2199.03981808697700000
