1	116.28778081525139000
2	118.95052253999233000
3	297.36731676598731000
4	257.40497860267436000
5	257.97400039292148000
6	275.69737359057928000
7	177.33258912058585000
8	205.23243579099722000
9	180.89943281444565000
10	277.52685690701560000
11	246.96234799531734000
12	284.26862647535592000
13	165.80819656649780000
14	220.32996118516613000
15	301.50021958852221000
16	201.91982645540304000
17	208.22340054237395000
18	228.32195918426407000
19	162.67311033346624000
20	155.96539667175097000
