1	238.59673347603172000
2	273.21965316426071000
3	268.73460649540175000
4	242.79405869145643000
5	272.65168594233808000
6	273.03731916004909000
7	243.93326995288942000
8	273.59062118908849000
9	267.91342584453582000
10	270.44463566824476000
11	240.30267494810766000
12	238.29381626243566000
13	294.42434566336749000
14	273.02529191150114000
15	272.97834863229610000
16	240.59638790332528000
17	252.43061276031466000
18	239.90102622547957000
19	272.25783282124888000
20	272.39026597356690000
