1	2048.97826350769720000
2	2069.92391660492150000
3	2094.36286582600220000
4	2050.32056399368910000
5	2073.02174129296870000
6	2087.02936822716130000
7	2081.77243361012920000
8	2047.69928436111330000
9	2065.37101520703030000
10	2059.92218725477050000
11	2071.83102097643540000
12	2079.34905198595110000
13	2080.13864587641410000
14	2052.67602195862810000
15	2083.21809139817420000
16	2094.96289610927350000
17	2051.01463514711530000
18	2092.87512696091200000
19	2073.37897886501240000
20	2051.40298597725090000
