1	2181.00064209065020000
2	2189.52613305213620000
3	2188.79119365487990000
4	2185.63265780763140000
5	2180.43689531603060000
6	2189.37622566516480000
7	2191.90841993183450000
8	2182.06238529817030000
9	2183.49959532541060000
10	2192.70548022698130000
11	2180.98754070281390000
12	2191.18848456782780000
13	2192.61529386940630000
14	2196.23721515127500000
15	2190.98115565224410000
16	2189.38622187988630000
17	2192.37612931644070000
18	2186.36294713551890000
19	2191.41225029154520000
20	2186.72072304667470000
