1	171.17008923701178000
2	170.31776042916721000
3	172.68049131931667000
4	172.65864437519161000
5	169.88332696027581000
6	172.41878281149422000
7	173.74951431599442000
8	169.18505717027153000
9	172.94300313100985000
10	175.29819563336412000
11	172.24549965157456000
12	170.14924921578060000
13	171.59235535899032000
14	170.15547885282211000
15	171.70875438419540000
16	175.22977758943802000
17	172.88808144086804000
18	175.51341990136507000
19	173.01564418910851000
20	173.99634990783446000
