1	2064.96007764383510000
2	2065.29112184316270000
3	2084.65385825726340000
4	2090.30265926124910000
5	2060.66007655426070000
6	2098.09644803543230000
7	2063.60164579456840000
8	2060.61750583429150000
9	2079.14699672576490000
10	2075.87458211442070000
11	2045.61948610987130000
12	2082.66686860463140000
13	2051.27194391424880000
14	2079.22295548581410000
15	2054.92454350381790000
16	2066.82861484605610000
17	2056.88424319606750000
18	2085.22485853607620000
19	2063.86999065830060000
20	2066.02154807388340000
