1	2200.04400138836760000
2	2199.83012711685250000
3	2200.08955038110620000
4	2200.20140807524290000
5	2200.07368301098040000
6	2200.01062616394890000
7	2200.07064020013880000
8	2200.19267938499210000
9	2199.99196532435550000
10	2199.70807302540290000
11	2199.97428431358550000
12	2199.86048007837230000
13	2199.99121416584100000
14	2200.20955549366270000
15	2199.98080649163100000
16	2199.73502012218430000
17	2199.75854314692290000
18	2199.94517461852820000
19	2199.76043711952750000
20	2199.69947168996620000
