1	131.95375542043277000
2	135.47918112076351000
3	134.76647594525053000
4	142.50286879406357000
5	137.23225258143657000
6	137.85909692608982000
7	141.76877001273817000
8	146.11097208133228000
9	140.61097020476683000
10	153.27660659598132000
11	140.01570331727638000
12	130.60305825666200000
13	143.92562471061996000
14	143.51743961316913000
15	143.06595753359815000
16	135.21204881112988000
17	134.20999842685862000
18	141.20230338932205000
19	130.95235282116266000
20	142.08936577850722000
