1	2201.33749441080040000
2	2201.45668035545990000
3	2201.45444980240380000
4	2201.48856690243700000
5	2201.45825875834270000
6	2201.44151977111780000
7	2201.43107832467470000
8	2201.37235953372510000
9	2201.48948704612210000
10	2201.45604836649270000
11	2201.34476615609950000
12	2201.51297573707600000
13	2201.32028012690670000
14	2201.33935695542320000
15	2201.41987794416850000
16	2201.04670384056090000
17	2201.48127610420400000
18	2201.44701019980450000
19	2200.25865368810170000
20	2201.50125841401000000
