1	2101.16396245613170000
2	2050.59684289479130000
3	2097.49826491864950000
4	2107.64599725475360000
5	2068.49091335167490000
6	2053.48921994713870000
7	2037.76841481301450000
8	2078.04418320645890000
9	2065.86924707870960000
10	2070.44730488695680000
11	2031.12714409698080000
12	2060.79578247430750000
13	2083.21847351052290000
14	2027.10442488914710000
15	2033.51062892089450000
16	2049.88883452929030000
17	2064.63419715234250000
18	2123.33686918843890000
19	2109.60054679516000000
20	2109.24877598593640000
