1	2195.80935705844420000
2	2196.88611253756790000
3	2192.76419491725940000
4	2194.22514604433400000
5	2196.03927259561900000
6	2198.28467393314260000
7	2193.58394984493820000
8	2195.38741840059810000
9	2190.54798673022060000
10	2197.09119919470870000
11	2195.28836783091490000
12	2195.68659845713410000
13	2197.56018931681230000
14	2194.59470698764970000
15	2190.17236958353620000
16	2194.49387058571530000
17	2194.64382614868280000
18	2190.72506830482420000
19	2198.36872923008510000
20	2195.70606437405650000
