1	2101.97268255299740000
2	2104.98125323441900000
3	2107.51225667608560000
4	2111.20425355169390000
5	2093.95803609051380000
6	2106.01353643861920000
7	2095.57694337471050000
8	2117.05830939495810000
9	2101.21978122643670000
10	2102.41747372253890000
11	2099.33726305529810000
12	2103.45903426366890000
13	2132.74055964731450000
14	2100.51419687888620000
15	2090.59839190318780000
16	2091.60873436291790000
17	2084.16404625614720000
18	2160.00240440354760000
19	2107.33742810659810000
20	2113.40245799521740000
