1	2177.02784354734600000
2	2192.08794567849510000
3	2186.74634601038720000
4	2188.62134808249130000
5	2183.20382389519050000
6	2192.19512896099060000
7	2195.96477226215070000
8	2193.09168658053430000
9	2178.83557225166670000
10	2192.40398113015680000
11	2194.85646974699780000
12	2187.84017402201430000
13	2184.56271940199210000
14	2177.47699271463260000
15	2185.51958588414350000
16	2192.86950694568850000
17	2182.07686500945420000
18	2195.04711356841700000
19	2192.37551683377210000
20	2193.24002297094970000
