1	316.65865428283126000
2	351.81293386952524000
3	317.29483410216721000
4	352.90051624138965000
5	316.97147527162133000
6	290.92441765347064000
7	316.89829127517396000
8	317.30530972398077000
9	316.57664759910176000
10	290.90494223267802000
11	315.85977384947239000
12	350.19386897776366000
13	316.85754104747832000
14	316.85763458546836000
15	271.00729884352216000
16	317.15491827973335000
17	316.69094010852331000
18	317.05730971289051000
19	289.09912103011277000
20	316.70390883935534000
