1	2197.44605623681850000
2	2195.65621044632960000
3	2195.00377213105870000
4	2198.08931353259600000
5	2194.67303055624420000
6	2195.69620378111810000
7	2197.80041491223620000
8	2197.79734570057420000
9	2192.59076760110970000
10	2194.31071145090300000
11	2196.80966177282240000
12	2193.70687038321920000
13	2196.99579977294620000
14	2196.09479335094240000
15	2196.60648287979850000
16	2193.46737330837320000
17	2194.82827082566970000
18	2193.95556195166860000
19	2194.77421109381380000
20	2198.52605366007170000
