1	2085.23273113839560000
2	2109.19348295956800000
3	2088.17546248250850000
4	2097.19614076091010000
5	2142.56835041119760000
6	2066.46128570413070000
7	2094.60339583558700000
8	2039.89591277836690000
9	2067.23632650361610000
10	2058.24481694375160000
11	2085.04119125565190000
12	2028.04047304741220000
13	2104.62502737374190000
14	2053.09513800277640000
15	2053.93554886625590000
16	2083.48411519135830000
17	2072.27202103490250000
18	2099.56258343484930000
19	2089.05569655105090000
20	2092.40595376523060000
