1	2198.46011109262640000
2	2201.44939677725960000
3	2200.32063041413680000
4	2201.06996799138050000
5	2199.89857678594940000
6	2198.05835219547630000
7	2200.03896432695410000
8	2200.08001245584860000
9	2200.96950530929230000
10	2200.48866177908440000
11	2201.25326177404080000
12	2201.28297683579060000
13	2200.31338538959290000
14	2200.18532897474690000
15	2199.51904892445370000
16	2199.78689539566400000
17	2200.96513085224110000
18	2199.66543051870120000
19	2199.25996453540350000
20	2201.15470681506850000
