1	412.56487671301937000
2	340.77680945019580000
3	343.98899960383784000
4	381.27159812035075000
5	372.15050459985252000
6	341.76148631241813000
7	421.37738362170171000
8	403.00179753583166000
9	376.76209758478313000
10	283.24411698052461000
11	398.32174668956384000
12	338.60919488143617000
13	416.73028748973235000
14	361.38120224069718000
15	352.04735116405516000
16	279.83377256447994000
17	405.75401923486305000
18	341.79249338150902000
19	409.39108191711364000
20	401.67089097890073000
