1	2158.44144862684930000
2	2155.97678211005540000
3	2126.86356178775030000
4	2162.43292575896110000
5	2122.03626859424500000
6	2181.29953924467190000
7	2178.07178740479050000
8	2167.60243474744450000
9	2127.75919904234930000
10	2160.44179225444120000
11	2171.93526612356890000
12	2180.65100849445620000
13	2176.13972892225090000
14	2163.69377391382390000
15	2172.49352410274420000
16	2189.86889464347810000
17	2149.57859078078990000
18	2181.33236399512320000
19	2158.40692485625100000
20	2177.52310214438510000
