1	321.92508350143225000
2	287.81115247790672000
3	299.28680264405068000
4	309.60678591853258000
5	339.45811538226786000
6	353.58417210458873000
7	323.93707011788558000
8	415.88405048127908000
9	351.22440053427476000
10	323.95345867635132000
11	309.65210073127673000
12	294.44128748307088000
13	295.27256560838475000
14	309.31651727956995000
15	276.54946266578060000
16	351.42092189259927000
17	282.74912238128672000
18	321.37428370354320000
19	296.34518501682203000
20	266.10986973284287000
