1	2201.17169538969980000
2	2200.83638863234500000
3	2200.15127619231770000
4	2200.18076499839160000
5	2200.00891836585880000
6	2200.16348757161220000
7	2201.30187772298590000
8	2200.95067387858400000
9	2200.29486424159090000
10	2201.23839985469160000
11	2200.29794076657340000
12	2200.95641153214180000
13	2201.17398926334140000
14	2200.99370855618960000
15	2200.22257339637460000
16	2200.22025413746720000
17	2200.30160567316900000
18	2201.11896779942250000
19	2201.10450593870250000
20	2200.22609321973370000
