1	2198.05008472279540000
2	2199.47010591148270000
3	2199.69120583806350000
4	2198.01713270762000000
5	2199.68483651623820000
6	2177.45918488839610000
7	2196.95575821017880000
8	2198.03491722712720000
9	2197.45440290762050000
10	2199.43132232610610000
11	2196.27111866118910000
12	2196.84285470774330000
13	2199.28866370008610000
14	2198.89442842583870000
15	2198.18513298579590000
16	2199.42935377652290000
17	2194.74144197755640000
18	2197.11663455887900000
19	2196.99065891570900000
20	2198.41091911792230000
