1	232.17314431838523000
2	268.30491308883364000
3	264.89527295642858000
4	238.30079422741335000
5	305.15766823282848000
6	265.07376082538633000
7	267.44903638636583000
8	264.42829799247721000
9	265.76731843810438000
10	266.48775104847147000
11	235.64904428562429000
12	268.62315664967667000
13	258.32460040653768000
14	250.19184496626656000
15	266.55690581367350000
16	264.97104670022941000
17	250.29387781710267000
18	265.83699073625917000
19	255.98757368960690000
20	263.07560758408948000
