1	2192.21311728892940000
2	2193.02164713717460000
3	2190.44610045384160000
4	2197.41538735054750000
5	2189.86803793475520000
6	2186.21668298388930000
7	2193.21252754340500000
8	2193.42060238583740000
9	2194.09868610789640000
10	2198.41406816394420000
11	2194.34103696982080000
12	2193.06119195521250000
13	2194.93537120521020000
14	2193.85176380739490000
15	2189.36868318606180000
16	2197.14859750585580000
17	2185.16451212789250000
18	2195.10576433067990000
19	2186.97584141906420000
20	2192.40863688339640000
