1	1218.56617213059420000
2	1215.22521191257240000
3	1256.00688357806050000
4	1224.59570837382260000
5	1255.06116897469810000
6	1225.08558316642140000
7	1225.79624853261250000
8	1209.93841359532370000
9	1260.96453855127380000
10	1276.77347383053010000
11	1201.25334245195770000
12	1216.20394391870150000
13	1226.54541694199950000
14	1197.85244984145860000
15	1192.89826957144830000
16	1224.03669331409790000
17	1226.83675644285400000
18	1222.21928320585150000
19	1237.96791203769160000
20	1266.03197312341490000
