1	201.55074906795016000
2	186.58876710170898000
3	184.21157436905477000
4	198.10413308223985000
5	188.22730009272905000
6	191.11751969771245000
7	193.55433985789071000
8	193.79335942156249000
9	187.86993006728650000
10	190.27761564716036000
11	179.46663670305534000
12	185.82856366673076000
13	192.80469005274952000
14	187.23984977651128000
15	189.63683009795366000
16	186.45808562559554000
17	189.19824331593065000
18	180.31644984254757000
19	197.71791227890435000
20	194.69068876121091000
