1	2152.45670098734760000
2	2115.68466504581150000
3	2131.89574609397460000
4	2129.41329062764270000
5	2133.19444730757780000
6	2117.16888632625160000
7	2128.31761679443840000
8	2121.23425958764660000
9	2098.65898067947860000
10	2129.67050751118540000
11	2130.68961645232090000
12	2118.43508966998520000
13	2115.96410132214670000
14	2112.28255908196160000
15	2109.22643792352300000
16	2114.66598883468900000
17	2126.80802529684020000
18	2104.17997967110800000
19	2118.31580716056900000
20	2117.57135161629590000
