1	2200.63141260860810000
2	2200.61204207738320000
3	2200.11289091626530000
4	2200.53306104885770000
5	2200.09302873918070000
6	2200.60234181021950000
7	2200.03430411493310000
8	2195.08554761402680000
9	2199.99927518015560000
10	2200.57442093144300000
11	2200.94564236925860000
12	2200.21408267001930000
13	2200.05685644638880000
14	2199.85790638279470000
15	2200.61310581092080000
16	2200.38208027125530000
17	2200.02759014370760000
18	2200.58585307577460000
19	2200.56729870237630000
20	2200.39424623348850000
