1	186.64497574927000000
2	190.63676776537002000
3	192.35015479489678000
4	191.46997819651639000
5	190.91360073506473000
6	188.18624200955330000
7	189.13844629566495000
8	187.85035665278738000
9	188.10886343040383000
10	189.13265645751963000
11	189.58008520723735000
12	188.70648248387997000
13	189.15825545142326000
14	191.07405859296210000
15	188.51270448122145000
16	188.22787093363806000
17	187.46535534903251000
18	187.80004917793329000
19	184.52049423940838000
20	184.49228125400765000
