1	1294.62016311318330000
2	1249.24378907333240000
3	1284.94338680138460000
4	1311.70436270900500000
5	1258.11759137413790000
6	1307.47889947451860000
7	1217.14277313264870000
8	1318.78725630797200000
9	1294.18532124793550000
10	1291.62927566511330000
11	1244.96700272259800000
12	1283.21588987075710000
13	1271.72751918064430000
14	1243.25547800886850000
15	1242.29055846697930000
16	1313.01400320056250000
17	1252.12361533908480000
18	1280.25439610745640000
19	1294.72765204700180000
20	1271.25843125931600000
