1	2199.84453578422380000
2	2199.77167737876790000
3	2199.51671865240950000
4	2199.65881629570090000
5	2200.12248070691570000
6	2199.37035778881230000
7	2199.65438379626580000
8	2200.06354626036320000
9	2199.78107103682990000
10	2199.62124934227770000
11	2199.61961867018950000
12	2199.13704949494740000
13	2200.20528509010730000
14	2199.82134582685470000
15	2199.65531795191870000
16	2199.73294139844570000
17	2200.05690076124940000
18	2200.02491109510900000
19	2200.34961763006780000
20	2199.09441522792260000
