1	2193.45755039774390000
2	2185.55480432677540000
3	2198.45039484197380000
4	2197.75016532309290000
5	2198.52331839507360000
6	2196.00199914044560000
7	2175.96155976406320000
8	2197.22598441806170000
9	2194.46411641844090000
10	2197.95130353147080000
11	2198.65522989579860000
12	2198.89972212345130000
13	2195.25268852447470000
14	2194.48133493251360000
15	2199.28673645672870000
16	2198.36920292964850000
17	2197.78254833366960000
18	2198.36261175597750000
19	2199.43280118781380000
20	2194.13387410320730000
