1	219.47851003296958000
2	216.03334126460354000
3	215.13239503948355000
4	218.53979828319012000
5	211.55975902294992000
6	214.70712017124251000
7	211.89339398225383000
8	220.09698788652443000
9	214.29690016439869000
10	216.19227581718127000
11	214.87029005765632000
12	221.79574699440462000
13	212.57444217564176000
14	217.67533849964971000
15	215.79603496211362000
16	218.25666923450322000
17	218.54695855511716000
18	216.43436982036218000
19	215.79684197136481000
20	211.05221935925161000
