1	223.47768235106932000
2	217.52699224866524000
3	217.41013367391130000
4	223.15492021879604000
5	215.05785726559986000
6	223.27581015302010000
7	218.21113848006462000
8	228.24804427755242000
9	214.72347015218062000
10	217.62966617849600000
11	218.88308743837584000
12	222.15367652091257000
13	215.55227994751536000
14	215.59695526267237000
15	224.01079870702435000
16	235.37587788326914000
17	224.68461022548829000
18	218.88864421180406000
19	213.58234115913442000
20	220.92103736813769000
