1	1313.04407394736500000
2	1329.89819520942340000
3	1350.57675965843960000
4	1326.83546927675840000
5	1347.37956783530080000
6	1333.43945330750130000
7	1348.21831919014630000
8	1335.33386790164310000
9	1333.46706923273060000
10	1344.00153604979100000
11	1342.92858260428560000
12	1320.13313684980990000
13	1338.22069466866110000
14	1321.98637614703920000
15	1315.25973916225780000
16	1282.36770015078580000
17	1315.14355599009100000
18	1353.44910456027420000
19	1313.54258786673650000
20	1338.80843970112760000
